record_type,clade,taxonID,scientificName,genus,specificEpithet,infraspecificEpithet,scientificNameID,gbif_id,lookup_method,gbif_status,gbif_confidence,accepted_name,accepted_gbif_id,accepted_gbif_url,error,Species,EDGE.rank,Family,Order,edge.med,ed.med,tbl.med,above.med.tot,above.med.perc,above.med,threat,EDGE.List,synonym_edge_keys
edge_original,gymno,Zamia_variegata,Zamia variegata,Zamia,variegata,,,,name_match,ACCEPTED,100,Zamia variegata,5284084,https://gbif.org/species/5284084,,Zamia_variegata,214,Zamiaceae,Cycadales,1.920178702,4.191247431,4.187181,94,0.9400,n,EN,n,
edge_original,gymno,Pinus_culminicola,Pinus culminicola,Pinus,culminicola,,,,name_match,ACCEPTED,100,Pinus culminicola,5285117,https://gbif.org/species/5285117,,Pinus_culminicola,215,Pinaceae,Pinales,1.889963358,4.018572005,4.018572,100,1.0000,y,EN,y,
edge_original,gymno,Halocarpus_bidwillii,Halocarpus bidwillii,Halocarpus,bidwillii,,,,name_match,ACCEPTED,100,Halocarpus bidwillii,2687301,https://gbif.org/species/2687301,,Halocarpus_bidwillii,216,Podocarpaceae,Pinales,1.865941949,31.29355948,31.288803,88,0.8800,n,LC,n,
edge_original,gymno,Pseudotsuga_macrocarpa,Pseudotsuga macrocarpa,Pseudotsuga,macrocarpa,,,,name_match,ACCEPTED,99,Pseudotsuga macrocarpa,2685776,https://gbif.org/species/2685776,,Pseudotsuga_macrocarpa,217,Pinaceae,Pinales,1.846343641,15.16973421,13.901389,100,1.0000,y,NT,n,
edge_original,gymno,Papuacedrus_papuana,Papuacedrus papuana,Papuacedrus,papuana,,,,name_match,ACCEPTED,100,Papuacedrus papuana,2684222,https://gbif.org/species/2684222,,Papuacedrus_papuana,220,Cupressaceae,Pinales,1.834207889,31.059466,31.059466,94,0.9400,n,LC,n,
edge_original,gymno,Macrozamia_plurinervia,Macrozamia plurinervia,Macrozamia,plurinervia,,,,name_match,ACCEPTED,100,Macrozamia plurinervia,2683581,https://gbif.org/species/2683581,,Macrozamia_plurinervia,218,Zamiaceae,Cycadales,1.844335368,3.681518526,3.680866,100,1.0000,y,EN,y,
edge_original,gymno,Torreya_fargesii,Torreya fargesii,Torreya,fargesii,,,,name_match,ACCEPTED,100,Torreya fargesii,5284502,https://gbif.org/species/5284502,,Torreya_fargesii,219,Taxaceae,Pinales,1.842779155,7.531883882,7.53188,100,1.0000,y,VU,y,
edge_original,gymno,Cycas_lacrimans,Cycas lacrimans,Cycas,lacrimans,,,,name_match,ACCEPTED,100,Cycas lacrimans,3595064,https://gbif.org/species/3595064,,Cycas_lacrimans,221,Cycadaceae,Cycadales,1.822682055,4.356262622,3.074091736,93,0.9300,n,EN,n,
edge_original,gymno,Encephalartos_horridus,Encephalartos horridus,Encephalartos,horridus,,,,name_match,ACCEPTED,100,Encephalartos horridus,2683807,https://gbif.org/species/2683807,,Encephalartos_horridus,222,Zamiaceae,Cycadales,1.811718677,3.753906224,3.67643,100,1.0000,y,EN,y,
edge_original,gymno,Cycas_nitida,Cycas nitida,Cycas,nitida,,,,name_match,ACCEPTED,100,Cycas nitida,3594984,https://gbif.org/species/3594984,,Cycas_nitida,223,Cycadaceae,Cycadales,1.80904744,4.278606943,3.901383,95,0.9500,y,EN,y,
edge_original,gymno,Amentotaxus_hatuyenensis,Amentotaxus hatuyenensis,Amentotaxus,hatuyenensis,,,,name_match,ACCEPTED,99,Amentotaxus hatuyenensis,2685187,https://gbif.org/species/2685187,,Amentotaxus_hatuyenensis,224,Taxaceae,Pinales,1.796327557,5.47040203,4.250130202,85,0.8500,n,NA,n,
edge_original,gymno,Ceratozamia_hondurensis,Ceratozamia hondurensis,Ceratozamia,hondurensis,,,,name_match,ACCEPTED,100,Ceratozamia hondurensis,4000135,https://gbif.org/species/4000135,,Ceratozamia_hondurensis,225,Zamiaceae,Cycadales,1.795630079,2.032403293,1.388312473,95,0.9500,y,CR,y,
edge_original,gymno,Encephalartos_arenarius,Encephalartos arenarius,Encephalartos,arenarius,,,,name_match,ACCEPTED,100,Encephalartos arenarius,2683711,https://gbif.org/species/2683711,,Encephalartos_arenarius,228,Zamiaceae,Cycadales,1.783997234,3.834442473,3.786581,100,1.0000,y,EN,y,
edge_original,gymno,Zamia_encephalartoides,Zamia encephalartoides,Zamia,encephalartoides,,,,name_match,ACCEPTED,100,Zamia encephalartoides,5284080,https://gbif.org/species/5284080,,Zamia_encephalartoides,226,Zamiaceae,Cycadales,1.792925629,3.828605253,3.754969,99,0.9900,y,EN,y,
edge_original,gymno,Cycas_panzhihuaensis,Cycas panzhihuaensis,Cycas,panzhihuaensis,,,,name_match,ACCEPTED,100,Cycas panzhihuaensis,2683243,https://gbif.org/species/2683243,,Cycas_panzhihuaensis,227,Cycadaceae,Cycadales,1.790289009,8.99583,8.99583,93,0.9300,n,VU,n,
edge_original,gymno,Cycas_taiwaniana,Cycas taiwaniana,Cycas,taiwaniana,,,,name_match,ACCEPTED,100,Cycas taiwaniana,2683235,https://gbif.org/species/2683235,,Cycas_taiwaniana,229,Cycadaceae,Cycadales,1.783788682,3.907747405,3.189143,100,1.0000,y,EN,y,
edge_original,gymno,Araucaria_laubenfelsii,Araucaria laubenfelsii,Araucaria,laubenfelsii,,,,name_match,ACCEPTED,100,Araucaria laubenfelsii,2684915,https://gbif.org/species/2684915,,Araucaria_laubenfelsii,230,Araucariaceae,Pinales,1.760830475,7.481797886,6.88066,100,1.0000,y,VU,y,
edge_original,gymno,Cycas_aenigma,Cycas aenigma,Cycas,aenigma,,,,name_match,ACCEPTED,100,Cycas aenigma,3594949,https://gbif.org/species/3594949,,Cycas_aenigma,232,Cycadaceae,Cycadales,1.745720199,3.61594987,2.807014127,91,0.9100,n,EN,n,
edge_original,gymno,Araucaria_subulata,Araucaria subulata,Araucaria,subulata,,,,name_match,ACCEPTED,100,Araucaria subulata,2684911,https://gbif.org/species/2684911,,Araucaria_subulata,231,Araucariaceae,Pinales,1.747127929,14.6817968,6.41365,100,1.0000,y,NT,n,
edge_original,gymno,Encephalartos_equatorialis,Encephalartos equatorialis,Encephalartos,equatorialis,,,,name_match,ACCEPTED,100,Encephalartos equatorialis,2683674,https://gbif.org/species/2683674,,Encephalartos_equatorialis,233,Zamiaceae,Cycadales,1.726969533,1.75312559,1.753125,100,1.0000,y,CR,y,
edge_original,gymno,Taxus_brevifolia,Taxus brevifolia,Taxus,brevifolia,,,,name_match,ACCEPTED,99,Taxus brevifolia,5284555,https://gbif.org/species/5284555,,Taxus_brevifolia,237,Taxaceae,Pinales,1.713009757,15.137295,15.137295,96,0.9600,y,NT,n,
edge_original,gymno,Taxus_florinii,Taxus florinii,Taxus,florinii,,,,name_match,SYNONYM,100,Taxus wallichiana,5284540,https://gbif.org/species/5284540,,Taxus_florinii,236,Taxaceae,Pinales,1.720878575,6.685069731,5.35765979,75,0.7500,n,NA,n,
edge_original,gymno,Amentotaxus_poilanei,Amentotaxus poilanei,Amentotaxus,poilanei,,,,name_match,ACCEPTED,99,Amentotaxus poilanei,2685169,https://gbif.org/species/2685169,,Amentotaxus_poilanei,235,Taxaceae,Pinales,1.722382036,8.549639062,8.549613,95,0.9500,y,VU,y,
edge_original,gymno,Falcatifolium_sleumeri,Falcatifolium sleumeri,Falcatifolium,sleumeri,,,,name_match,ACCEPTED,100,Falcatifolium sleumeri,2687758,https://gbif.org/species/2687758,,Falcatifolium_sleumeri,234,Podocarpaceae,Pinales,1.722406568,14.33494297,13.14543464,95,0.9500,y,NT,n,
edge_original,gymno,Pinus_rzedowskii,Pinus rzedowskii,Pinus,rzedowskii,,,,name_match,ACCEPTED,100,Pinus rzedowskii,5285776,https://gbif.org/species/5285776,,Pinus_rzedowskii,238,Pinaceae,Pinales,1.71153216,6.931062,6.931062,100,1.0000,y,VU,y,
edge_original,gymno,Cycas_macrocarpa,Cycas macrocarpa,Cycas,macrocarpa,,,,name_match,ACCEPTED,100,Cycas macrocarpa,2683273,https://gbif.org/species/2683273,,Cycas_macrocarpa,240,Cycadaceae,Cycadales,1.684856638,8.016252,8.016252,93,0.9300,n,VU,n,
edge_original,gymno,Podocarpus_confertus,Podocarpus confertus,Podocarpus,confertus,,,,name_match,ACCEPTED,99,Podocarpus confertus,5285959,https://gbif.org/species/5285959,,Podocarpus_confertus,239,Podocarpaceae,Pinales,1.707084083,3.829361061,3.061917842,89,0.8900,n,EN,n,
edge_original,gymno,Tsuga_canadensis,Tsuga canadensis,Tsuga,canadensis,,,,name_match,ACCEPTED,100,Tsuga canadensis,2687182,https://gbif.org/species/2687182,,Tsuga_canadensis,241,Pinaceae,Pinales,1.663921301,13.881727,13.881727,100,1.0000,y,NT,n,
edge_original,gymno,Taxus_calcicola,Taxus calcicola,Taxus,calcicola,,,,name_match,SYNONYM,100,Taxus chinensis,8641859,https://gbif.org/species/8641859,,Taxus_calcicola,245,Taxaceae,Pinales,1.634444849,6.367473967,4.61426135,92,0.9200,n,VU,n,
edge_original,gymno,Cycas_conferta,Cycas conferta,Cycas,conferta,,,,name_match,ACCEPTED,100,Cycas conferta,2683242,https://gbif.org/species/2683242,,Cycas_conferta,242,Cycadaceae,Cycadales,1.658112725,6.976444,6.976444,97,0.9700,y,VU,y,
edge_original,gymno,Zamia_sandovalii,Zamia sandovalii,Zamia,sandovalii,,,,name_match,ACCEPTED,100,Zamia sandovalii,5638661,https://gbif.org/species/5638661,,Zamia_sandovalii,244,Zamiaceae,Cycadales,1.653372909,3.325643689,2.047092938,92,0.9200,n,EN,n,
edge_original,gymno,Pinus_krempfii,Pinus krempfii,Pinus,krempfii,,,,name_match,ACCEPTED,100,Pinus krempfii,5285794,https://gbif.org/species/5285794,,Pinus_krempfii,246,Pinaceae,Pinales,1.633265205,7.032497098,6.515005,100,1.0000,y,VU,y,
edge_original,gymno,Pinus_arunachalensis,Pinus arunachalensis,Pinus,arunachalensis,,,,name_match,ACCEPTED,100,Pinus arunachalensis,10770422,https://gbif.org/species/10770422,,Pinus_arunachalensis,247,Pinaceae,Pinales,1.619817898,3.852451997,3.506398548,76,0.7600,n,NA,n,
edge_original,gymno,Thuja_sutchuenensis,Thuja sutchuenensis,Thuja,sutchuenensis,,,,name_match,ACCEPTED,100,Thuja sutchuenensis,2684170,https://gbif.org/species/2684170,,Thuja_sutchuenensis,248,Cupressaceae,Pinales,1.613287706,3.196995956,3.172558,100,1.0000,y,EN,y,
edge_original,gymno,Halocarpus_biformis,Halocarpus biformis,Halocarpus,biformis,,,,name_match,ACCEPTED,100,Halocarpus biformis,2687298,https://gbif.org/species/2687298,,Halocarpus_biformis,243,Podocarpaceae,Pinales,1.654754462,26.0277904,25.32098,93,0.9300,n,LC,n,
edge_original,gymno,Pinus_tropicalis,Pinus tropicalis,Pinus,tropicalis,,,,name_match,ACCEPTED,100,Pinus tropicalis,5285772,https://gbif.org/species/5285772,,Pinus_tropicalis,249,Pinaceae,Pinales,1.608071852,6.674518954,6.674517,100,1.0000,y,VU,y,
edge_original,gymno,Ceratozamia_zaragozae,Ceratozamia zaragozae,Ceratozamia,zaragozae,,,,name_match,ACCEPTED,100,Ceratozamia zaragozae,2683644,https://gbif.org/species/2683644,,Ceratozamia_zaragozae,250,Zamiaceae,Cycadales,1.600209649,3.325701826,3.325693,99,0.9900,y,EN,y,
edge_original,gymno,Taxodium_distichum,Taxodium distichum,Taxodium,distichum,,,,name_match,ACCEPTED,99,Taxodium distichum,2684191,https://gbif.org/species/2684191,,Taxodium_distichum,254,Cupressaceae,Pinales,1.583315886,28.73765371,13.973626,92,0.9200,n,LC,n,
edge_original,gymno,Cycas_candida,Cycas candida,Cycas,candida,,,,name_match,ACCEPTED,100,Cycas candida,2683209,https://gbif.org/species/2683209,,Cycas_candida,251,Cycadaceae,Cycadales,1.597438878,3.707896458,2.733232157,89,0.8900,n,EN,n,
edge_original,gymno,Cycas_chevalieri,Cycas chevalieri,Cycas,chevalieri,,,,name_match,ACCEPTED,100,Cycas chevalieri,2683281,https://gbif.org/species/2683281,,Cycas_chevalieri,252,Cycadaceae,Cycadales,1.586335451,7.171224,7.171224,95,0.9500,y,VU,y,
edge_original,gymno,Dacrydium_ericoides,Dacrydium ericoides,Dacrydium,ericoides,,,,name_match,ACCEPTED,99,Dacrydium ericoides,5286166,https://gbif.org/species/5286166,,Dacrydium_ericoides,253,Podocarpaceae,Pinales,1.585941561,4.357072442,4.223049722,74,0.7400,n,NA,n,
edge_original,gymno,Torreya_californica,Torreya californica,Torreya,californica,,,,name_match,ACCEPTED,100,Torreya californica,5284508,https://gbif.org/species/5284508,,Torreya_californica,256,Taxaceae,Pinales,1.560594015,6.377469891,6.376795,100,1.0000,y,VU,y,
edge_original,gymno,Afrocarpus_mannii,Afrocarpus mannii,Afrocarpus,mannii,,,,name_match,ACCEPTED,99,Afrocarpus mannii,5792227,https://gbif.org/species/5792227,,Afrocarpus_mannii,255,Podocarpaceae,Pinales,1.563321452,3.413259764,3.413254,100,1.0000,y,EN,y,
edge_original,gymno,Cephalotaxus_nana,Cephalotaxus nana,Cephalotaxus,nana,,,,name_match,SYNONYM,100,Cephalotaxus harringtonii,2685293,https://gbif.org/species/2685293,,Cephalotaxus_nana,257,Cephalotaxaceae,Pinales,1.558848945,4.287277963,3.850796,80,0.8000,n,NA,n,
edge_original,gymno,Falcatifolium_gruezoi,Falcatifolium gruezoi,Falcatifolium,gruezoi,,,,name_match,ACCEPTED,99,Falcatifolium gruezoi,2687759,https://gbif.org/species/2687759,,Falcatifolium_gruezoi,258,Podocarpaceae,Pinales,1.558727713,12.29048864,11.060901,95,0.9500,y,NT,n,
edge_original,gymno,Dacrydium_pectinatum,Dacrydium pectinatum,Dacrydium,pectinatum,,,,name_match,ACCEPTED,99,Dacrydium pectinatum,5286147,https://gbif.org/species/5286147,,Dacrydium_pectinatum,259,Podocarpaceae,Pinales,1.558462945,3.588059858,3.41101,96,0.9600,y,EN,y,
edge_original,gymno,Podocarpus_victorinianus,Podocarpus victorinianus,Podocarpus,victorinianus,,,,name_match,SYNONYM,100,Podocarpus angustifolius,5285920,https://gbif.org/species/5285920,,Podocarpus_victorinianus,260,Podocarpaceae,Pinales,1.556858261,4.66104778,3.512108881,75,0.7500,n,NA,n,
edge_original,gymno,Zamia_stevensonii,Zamia stevensonii,Zamia,stevensonii,,,,name_match,ACCEPTED,100,Zamia stevensonii,8242949,https://gbif.org/species/8242949,,Zamia_stevensonii,262,Zamiaceae,Cycadales,1.551891689,3.164596541,2.631027344,92,0.9200,n,EN,n,
edge_original,gymno,Araucaria_biramulata,Araucaria biramulata,Araucaria,biramulata,,,,name_match,ACCEPTED,100,Araucaria biramulata,2684966,https://gbif.org/species/2684966,,Araucaria_biramulata,261,Araucariaceae,Pinales,1.553732127,12.74934095,8.785401,100,1.0000,y,NT,n,
edge_original,gymno,Ceratozamia_mixeorum,Ceratozamia mixeorum,Ceratozamia,mixeorum,,,,name_match,ACCEPTED,100,Ceratozamia mixeorum,2683650,https://gbif.org/species/2683650,,Ceratozamia_mixeorum,263,Zamiaceae,Cycadales,1.547342693,3.31406907,3.314069,100,1.0000,y,EN,y,
edge_original,gymno,Podocarpus_nakaii,Podocarpus nakaii,Podocarpus,nakaii,,,,name_match,ACCEPTED,100,Podocarpus nakaii,5285912,https://gbif.org/species/5285912,,Podocarpus_nakaii,264,Podocarpaceae,Pinales,1.546082746,3.15267789,3.149779,98,0.9800,y,EN,y,
edge_original,gymno,Zamia_meermanii,Zamia meermanii,Zamia,meermanii,,,,name_match,ACCEPTED,100,Zamia meermanii,8090140,https://gbif.org/species/8090140,,Zamia_meermanii,265,Zamiaceae,Cycadales,1.545434556,3.169554391,2.209691706,96,0.9600,y,EN,y,
edge_original,gymno,Zamia_portoricensis,Zamia portoricensis,Zamia,portoricensis,,,,name_match,ACCEPTED,100,Zamia portoricensis,5284157,https://gbif.org/species/5284157,,Zamia_portoricensis,266,Zamiaceae,Cycadales,1.543880316,3.54306319,3.543063,96,0.9600,y,EN,y,
edge_original,gymno,Zamia_amplifolia,Zamia amplifolia,Zamia,amplifolia,,,,name_match,ACCEPTED,99,Zamia amplifolia,5638624,https://gbif.org/species/5638624,,Zamia_amplifolia,267,Zamiaceae,Cycadales,1.543734898,3.023551177,2.433067324,90,0.9000,n,EN,n,
edge_original,gymno,Podocarpus_neglectus,Podocarpus neglectus,Podocarpus,neglectus,,,,name_match,SYNONYM,100,Podocarpus neriifolius,7230675,https://gbif.org/species/7230675,,Podocarpus_neglectus,269,Podocarpaceae,Pinales,1.536306585,4.77016518,3.846496408,74,0.7400,n,NA,n,
edge_original,gymno,Picea_sitchensis,Picea sitchensis,Picea,sitchensis,,,,name_match,ACCEPTED,99,Picea sitchensis,5284827,https://gbif.org/species/5284827,,Picea_sitchensis,268,Pinaceae,Pinales,1.537217459,31.428062,31.428062,88,0.8800,n,LC,n,
edge_original,gymno,Cycas_megacarpa,Cycas megacarpa,Cycas,megacarpa,,,,name_match,ACCEPTED,100,Cycas megacarpa,2683295,https://gbif.org/species/2683295,,Cycas_megacarpa,270,Cycadaceae,Cycadales,1.532963083,7.615245,7.615245,89,0.8900,n,VU,n,
edge_original,gymno,Dacrycarpus_cumingii,Dacrycarpus cumingii,Dacrycarpus,cumingii,,,,name_match,ACCEPTED,100,Dacrycarpus cumingii,2687830,https://gbif.org/species/2687830,,Dacrycarpus_cumingii,271,Podocarpaceae,Pinales,1.528775286,32.091063,32.091063,85,0.8500,n,LC,n,
edge_original,gymno,Cycas_riuminiana,Cycas riuminiana,Cycas,riuminiana,,,,name_match,ACCEPTED,99,Cycas riuminiana,2683249,https://gbif.org/species/2683249,,Cycas_riuminiana,272,Cycadaceae,Cycadales,1.526372364,3.471584313,3.471548,97,0.9700,y,EN,y,
edge_original,gymno,Dioon_edule,Dioon edule,Dioon,edule,,,,name_match,ACCEPTED,100,Dioon edule,2683503,https://gbif.org/species/2683503,,Dioon_edule,273,Zamiaceae,Cycadales,1.524199435,11.964492,11.964492,100,1.0000,y,NT,n,
edge_original,gymno,Zamia_imperialis,Zamia imperialis,Zamia,imperialis,,,,name_match,ACCEPTED,100,Zamia imperialis,5638604,https://gbif.org/species/5638604,,Zamia_imperialis,274,Zamiaceae,Cycadales,1.518779435,3.207045955,2.332692326,90,0.9000,n,EN,n,
edge_original,gymno,Cycas_circinalis,Cycas circinalis,Cycas,circinalis,,,,name_match,ACCEPTED,99,Cycas circinalis,2683264,https://gbif.org/species/2683264,,Cycas_circinalis,275,Cycadaceae,Cycadales,1.514995879,3.562842209,3.513249,98,0.9800,y,EN,y,
edge_original,gymno,Zamia_gentryi,Zamia gentryi,Zamia,gentryi,,,,name_match,ACCEPTED,100,Zamia gentryi,5284124,https://gbif.org/species/5284124,,Zamia_gentryi,277,Zamiaceae,Cycadales,1.498084804,3.185469503,2.373923896,92,0.9200,n,EN,n,
edge_original,gymno,Zamia_tolimensis,Zamia tolimensis,Zamia,tolimensis,,,,name_match,ACCEPTED,100,Zamia tolimensis,7864506,https://gbif.org/species/7864506,,Zamia_tolimensis,276,Zamiaceae,Cycadales,1.501926125,3.315583673,2.470044562,86,0.8600,n,EN,n,
edge_original,gymno,Macrozamia_humilis,Macrozamia humilis,Macrozamia,humilis,,,,name_match,ACCEPTED,100,Macrozamia humilis,2683588,https://gbif.org/species/2683588,,Macrozamia_humilis,278,Zamiaceae,Cycadales,1.497793708,1.572718129,1.572718,100,1.0000,y,CR,y,
edge_original,gymno,Dioon_purpusii,Dioon purpusii,Dioon,purpusii,,,,name_match,ACCEPTED,100,Dioon purpusii,2683517,https://gbif.org/species/2683517,,Dioon_purpusii,279,Zamiaceae,Cycadales,1.49179661,3.072438189,2.663727,100,1.0000,y,EN,y,
edge_original,gymno,Dioon_argenteum,Dioon argenteum,Dioon,argenteum,,,,name_match,ACCEPTED,100,Dioon argenteum,2683502,https://gbif.org/species/2683502,,Dioon_argenteum,280,Zamiaceae,Cycadales,1.478717591,5.957590138,5.957589,100,1.0000,y,VU,y,
edge_original,gymno,Ceratozamia_huastecorum,Ceratozamia huastecorum,Ceratozamia,huastecorum,,,,name_match,ACCEPTED,100,Ceratozamia huastecorum,2683643,https://gbif.org/species/2683643,,Ceratozamia_huastecorum,281,Zamiaceae,Cycadales,1.477010688,1.578204953,0.817654,100,1.0000,y,CR,y,
edge_original,gymno,Zamia_nana,Zamia nana,Zamia,nana,,,,name_match,ACCEPTED,99,Zamia nana,8211340,https://gbif.org/species/8211340,,Zamia_nana,282,Zamiaceae,Cycadales,1.476181431,3.125234739,2.605180231,89,0.8900,n,EN,n,
edge_original,gymno,Zamia_lindenii,Zamia lindenii,Zamia,lindenii,,,,name_match,ACCEPTED,99,Zamia lindenii,5284172,https://gbif.org/species/5284172,,Zamia_lindenii,285,Zamiaceae,Cycadales,1.458264398,3.140397082,3.04779,98,0.9800,y,EN,y,
edge_original,gymno,Encephalartos_eugene-maraisii,Encephalartos eugene-maraisii,Encephalartos,eugene-maraisii,,,,name_match,ACCEPTED,100,Encephalartos eugene-maraisii,2683745,https://gbif.org/species/2683745,,Encephalartos_eugene-maraisii,283,Zamiaceae,Cycadales,1.466155878,2.843740131,1.459792,100,1.0000,y,EN,y,
edge_original,gymno,Pinus_tecunumanii,Pinus tecunumanii,Pinus,tecunumanii,,,,name_match,ACCEPTED,100,Pinus tecunumanii,5285629,https://gbif.org/species/5285629,,Pinus_tecunumanii,284,Pinaceae,Pinales,1.461432041,5.923752737,5.890579,100,1.0000,y,VU,y,
edge_original,gymno,Zamia_onan-reyesii,Zamia onan-reyesii,Zamia,onan-reyesii,,,,name_match,ACCEPTED,100,Zamia onan-reyesii,5638616,https://gbif.org/species/5638616,,Zamia_onan-reyesii,286,Zamiaceae,Cycadales,1.455411538,2.913228862,2.305739562,88,0.8800,n,EN,n,
edge_original,gymno,Zamia_fischeri,Zamia fischeri,Zamia,fischeri,,,,name_match,ACCEPTED,99,Zamia fischeri,5284076,https://gbif.org/species/5284076,,Zamia_fischeri,287,Zamiaceae,Cycadales,1.447483351,3.443202805,3.442083,94,0.9400,n,EN,n,
edge_original,gymno,Agathis_macrophylla,Agathis macrophylla,Agathis,macrophylla,,,,name_match,ACCEPTED,100,Agathis macrophylla,5284401,https://gbif.org/species/5284401,,Agathis_macrophylla,288,Araucariaceae,Pinales,1.442223492,6.053699187,4.997372,100,1.0000,y,VU,y,
edge_original,gymno,Zamia_disodon,Zamia disodon,Zamia,disodon,,,,name_match,ACCEPTED,100,Zamia disodon,5284129,https://gbif.org/species/5284129,,Zamia_disodon,290,Zamiaceae,Cycadales,1.435647038,3.229205343,2.615973652,91,0.9100,n,EN,n,
edge_original,gymno,Macrozamia_pauli-guilielmi,Macrozamia pauli-guilielmi,Macrozamia,pauli-guilielmi,,,,name_match,ACCEPTED,100,Macrozamia pauli-guilielmi,2683608,https://gbif.org/species/2683608,,Macrozamia_pauli-guilielmi,289,Zamiaceae,Cycadales,1.438570969,3.217948466,3.211852,100,1.0000,y,EN,y,
edge_original,gymno,Juniperus_deltoides,Juniperus deltoides,Juniperus,deltoides,,,,name_match,SYNONYM,100,Juniperus oxycedrus,7230657,https://gbif.org/species/7230657,,Juniperus_deltoides,293,Cupressaceae,Pinales,1.42928199,3.089848052,3.089847,73,0.7300,n,NA,n,
edge_original,gymno,Ceratozamia_zoquorum,Ceratozamia zoquorum,Ceratozamia,zoquorum,,,,name_match,ACCEPTED,100,Ceratozamia zoquorum,2683649,https://gbif.org/species/2683649,,Ceratozamia_zoquorum,291,Zamiaceae,Cycadales,1.43333864,1.559262693,0.817654,100,1.0000,y,CR,y,
edge_original,gymno,Zamia_skinneri,Zamia skinneri,Zamia,skinneri,,,,name_match,ACCEPTED,99,Zamia skinneri,5284180,https://gbif.org/species/5284180,,Zamia_skinneri,292,Zamiaceae,Cycadales,1.431025723,3.154597561,3.04779,97,0.9700,y,EN,y,
edge_original,gymno,Dioon_sonorense,Dioon sonorense,Dioon,sonorense,,,,name_match,ACCEPTED,100,Dioon sonorense,2683496,https://gbif.org/species/2683496,,Dioon_sonorense,294,Zamiaceae,Cycadales,1.425451366,3.129395722,3.076128,100,1.0000,y,EN,y,
edge_original,gymno,Dioon_stevensonii,Dioon stevensonii,Dioon,stevensonii,,,,name_match,ACCEPTED,100,Dioon stevensonii,7729924,https://gbif.org/species/7729924,,Dioon_stevensonii,295,Zamiaceae,Cycadales,1.423912926,2.947427657,2.839601,100,1.0000,y,EN,y,
edge_original,gymno,Ceratozamia_hildae,Ceratozamia hildae,Ceratozamia,hildae,,,,name_match,ACCEPTED,100,Ceratozamia hildae,2683634,https://gbif.org/species/2683634,,Ceratozamia_hildae,296,Zamiaceae,Cycadales,1.42163687,1.587122917,0.921187,100,1.0000,y,CR,y,
edge_original,gymno,Amentotaxus_yunnanensis,Amentotaxus yunnanensis,Amentotaxus,yunnanensis,,,,name_match,ACCEPTED,100,Amentotaxus yunnanensis,2685185,https://gbif.org/species/2685185,,Amentotaxus_yunnanensis,297,Taxaceae,Pinales,1.412418428,6.013524596,5.744909,100,1.0000,y,VU,y,
edge_original,gymno,Cycas_micronesica,Cycas micronesica,Cycas,micronesica,,,,name_match,ACCEPTED,100,Cycas micronesica,2683207,https://gbif.org/species/2683207,,Cycas_micronesica,300,Cycadaceae,Cycadales,1.388711049,3.065309734,3.065033,97,0.9700,y,EN,y,
edge_original,gymno,Cycas_sphaerica,Cycas sphaerica,Cycas,sphaerica,,,,name_match,ACCEPTED,100,Cycas sphaerica,4921557,https://gbif.org/species/4921557,,Cycas_sphaerica,299,Cycadaceae,Cycadales,1.394882899,2.896999063,2.350704,96,0.9600,y,EN,y,
edge_original,gymno,Abies_fanjingshanensis,Abies fanjingshanensis,Abies,fanjingshanensis,,,,name_match,ACCEPTED,100,Abies fanjingshanensis,2685646,https://gbif.org/species/2685646,,Abies_fanjingshanensis,302,Pinaceae,Pinales,1.386522628,2.707705,2.707705,100,1.0000,y,EN,y,
edge_original,gymno,Cycas_beddomei,Cycas beddomei,Cycas,beddomei,,,,name_match,ACCEPTED,99,Cycas beddomei,2683283,https://gbif.org/species/2683283,,Cycas_beddomei,303,Cycadaceae,Cycadales,1.377527231,2.876826892,2.350704,96,0.9600,y,EN,y,
edge_original,gymno,Zamia_macrochiera,Zamia macrochiera,Zamia,macrochiera,,,,name_match,ACCEPTED,100,Zamia macrochiera,5284071,https://gbif.org/species/5284071,,Zamia_macrochiera,301,Zamiaceae,Cycadales,1.386533469,2.858284969,1.959501883,89,0.8900,n,EN,n,
edge_original,gymno,Zamia_melanorrhachis,Zamia melanorrhachis,Zamia,melanorrhachis,,,,name_match,ACCEPTED,100,Zamia melanorrhachis,5284163,https://gbif.org/species/5284163,,Zamia_melanorrhachis,304,Zamiaceae,Cycadales,1.373195919,2.962939063,2.230985995,89,0.8900,n,EN,n,
edge_original,gymno,Nageia_maxima,Nageia maxima,Nageia,maxima,,,,name_match,ACCEPTED,99,Nageia maxima,2687777,https://gbif.org/species/2687777,,Nageia_maxima,305,Podocarpaceae,Pinales,1.37092533,2.809162496,2.742114644,89,0.8900,n,EN,n,
edge_original,gymno,Zamia_incognita,Zamia incognita,Zamia,incognita,,,,name_match,ACCEPTED,100,Zamia incognita,7626332,https://gbif.org/species/7626332,,Zamia_incognita,306,Zamiaceae,Cycadales,1.366578283,3.047287191,1.922717147,89,0.8900,n,EN,n,
edge_original,gymno,Podocarpus_tixieri,Podocarpus tixieri,Podocarpus,tixieri,,,,name_match,SYNONYM,99,Podocarpus pilgeri,5286119,https://gbif.org/species/5286119,,Podocarpus_tixieri,307,Podocarpaceae,Pinales,1.366219056,5.02162485,4.445491817,75,0.7500,n,NA,n,
